Text,Emotion,FraudProbability,Label
I feel threatened,fear,0.632207475156655,1
My chest feels heavy,sadness,0.1552643620091002,0
I’m overjoyed,happy,0.0867666619395203,0
I feel fantastic,happy,0.0,0
It’s consistent,neutral,0.2572492482093265,0
It’s too much to handle,sadness,0.22281036109126373,0
It’s fine as is,neutral,0.10950898081524567,0
This makes me laugh,happy,0.12689773752753958,0
This makes me laugh,happy,0.15480187116187605,0
I’m cheerful,happy,0.07874145457699666,0
Nothing exciting here,neutral,0.1835791626548108,0
This fills me with warmth,happy,0.24251584639765295,0
I’m quaking,fear,0.5597584804429828,1
I feel like I’m fading,sadness,0.24809426482673708,0
I’m startled,fear,0.5659241092819541,1
This is delightful,happy,0.2675039992834576,0
It’s mediocre,neutral,0.36135095968991204,0
I can’t shake this sadness,sadness,0.3076207052427593,0
I can’t even look at this,disgust,0.47968267133446874,0
My patience is gone,angry,0.8507988622514624,1
I’m optimistic,happy,0.06527487031615212,0
My patience is gone,angry,0.7143722534747111,1
This pushes my buttons,angry,0.6971475829539534,1
This is exciting,happy,0.06419722796810959,0
I feel numb,sadness,0.37202602584146705,0
There’s no light ahead,sadness,0.290240666069141,0
This is exciting,happy,0.17257185955973975,0
This is the best!,happy,0.06503245420324816,0
I’m restless,fear,0.610214557476511,1
That’s sickening,disgust,0.545766898047676,1
This tastes awful,disgust,0.4057929395561577,0
I can’t stand this anymore,angry,0.6867964194087204,1
This disgusts me,disgust,0.5069712635314505,1
This makes me rage inside,angry,0.7294131449194714,1
I feel neutral,neutral,0.4544201904399833,0
I’m so content,happy,0.0,0
I’m uneasy,fear,0.6002619362056603,1
It’s hard to keep going,sadness,0.43098365513432424,0
I feel empty inside,sadness,0.18335389891405562,0
I’m horrified,fear,0.65453910996199,1
I’m dreading this,fear,0.5738571614886997,1
I hate this,angry,0.8874550066680923,1
Life feels meaningless right now,sadness,0.30045159161489904,0
This is the best!,happy,0.058848533350286586,0
Things are normal,neutral,0.3533164808405604,0
I’m ready to fight,angry,0.7479557335014485,1
I feel endangered,fear,0.48260077732259626,0
I’m horrified by this,disgust,0.35476665677829544,0
It’s balanced,neutral,0.33669608028773457,0
It’s acceptable,neutral,0.10310766248583608,0
I feel rejected,sadness,0.19020433503481432,0
This is perfect,happy,0.1890064631547668,0
This fills me with joy,happy,0.32749647339436844,0
I’m feeling blessed,happy,0.036205391592904465,0
This made my day,happy,0.07797690425434901,0
I’m quaking,fear,0.6048251498529735,1
I’m feeling blessed,happy,0.07845310791116367,0
This fills me with joy,happy,0.0,0
Things are fine,neutral,0.2628464101012184,0
I’m nervous about this,fear,0.551999471041334,1
I don’t care much,neutral,0.4764333933743983,0
I’m exploding inside,angry,0.8059538726633875,1
This is brilliant,happy,0.2459569606350165,0
I can’t stop smiling,happy,0.20900662573409837,0
It’s not unusual,neutral,0.20701534497264878,0
I’m scared of the outcome,fear,0.6739080450837613,1
I feel blissful,happy,0.11577674966824557,0
This is perfect,happy,0.08133175122712247,0
It’s mediocre,neutral,0.03779211337838692,0
I’m seething,angry,0.6863750659640203,1
I’m so content,happy,0.08601289568305842,0
I feel rejected,sadness,0.32322834862592587,0
My spirit feels broken,sadness,0.22594790522094743,0
It’s moderate,neutral,0.2612519772182103,0
This makes me sick,disgust,0.647103942750389,1
I’m drowning in sorrow,sadness,0.2613256592976976,0
Happiness feels distant,sadness,0.23096221473873452,0
I don’t care much,neutral,0.16369755460943486,0
It’s just there,neutral,0.2571833613458521,0
I’m scared of the outcome,fear,0.6061570485652601,1
This is awesome,happy,0.03200337725024692,0
I’m horrified,fear,0.6248315000300725,1
I'm feeling really down,sadness,0.2893050204105075,0
I can’t shake this sadness,sadness,0.3892292201215397,0
It’s moderate,neutral,0.10563588648454031,0
I feel centered,neutral,0.24505995582815904,0
I’m panicking,fear,0.5771517713913206,1
It’s too much to handle,sadness,0.2721586696265866,0
I feel unwanted,sadness,0.0741843083619548,0
I can’t stop smiling,happy,0.0,0
This feels toxic,disgust,0.4338519798607533,0
Nothing special happened,neutral,0.36499642565207857,0
There’s a void inside me,sadness,0.2451196217586555,0
I’m so grateful,happy,0.09015017322715438,0
I want to scream,angry,0.715490886505597,1
I’m so inspired,happy,0.16446519227016015,0
I feel amazing today,happy,0.16264074740816434,0
I feel like exploding,angry,0.7822426312228843,1
I’m so grateful,happy,0.22221885047365608,0
I feel blissful,happy,0.17030568995114626,0
This frightens me,fear,0.44023532478676997,0
This is infuriating,angry,0.829069887450927,1
I’m feeling blessed,happy,0.0,0
This fills me with dread,fear,0.4979032082880225,0
I feel abandoned,sadness,0.23312706190095453,0
It’s hard to keep going,sadness,0.29498335613273696,0
This is too scary,fear,0.4775994140352372,0
I’m satisfied,happy,0.09039380897684476,0
I don’t enjoy life anymore,sadness,0.09367426719275651,0
I feel helpless,fear,0.7088063192711912,1
I’m boiling inside,angry,0.7320079890477506,1
I feel so irritated,angry,0.6932682550640245,1
This infuriates me,angry,0.7610135213673647,1
This is wonderful news,happy,0.06733843422537772,0
I can’t breathe,fear,0.4975736065032594,0
I’m fine with this,neutral,0.12826659302614646,0
This situation frightens me,fear,0.7494695443366081,1
I feel indifferent,neutral,0.14379062233387996,0
I can’t forgive this,angry,0.48533950971054945,0
Happiness feels distant,sadness,0.36242355708167373,0
It’s okay overall,neutral,0.07315808020189529,0
It’s pretty standard,neutral,0.23772804670685,0
I'm feeling really down,sadness,0.31726475020484635,0
Today is a gloomy day,sadness,0.21273331968944245,0
I’m repulsed,disgust,0.49718370058932937,0
It’s not unusual,neutral,0.40565623762786823,0
This is terrifying,fear,0.7186224413191906,1
I’m neutral about it,neutral,0.2794430791949985,0
I feel motivated,happy,0.09384144217509921,0
I can’t let this go,angry,0.6623052934289101,1
This is fantastic,happy,0.13042105159949935,0
My spirit feels broken,sadness,0.21230704696704705,0
It’s hard to get out of bed,sadness,0.15441897234013618,0
I feel fantastic,happy,0.31588678452566143,0
I feel like I’m fading,sadness,0.16189830455180898,0
I feel unwanted,sadness,0.29518383459056685,0
I’m smiling ear to ear,happy,0.2060171084704494,0
I’m thrilled,happy,0.16107586221386572,0
I can’t shake this fear,fear,0.3650687378911658,0
I feel left out,sadness,0.14179399374099272,0
I’m in shock,fear,0.646321006016367,1
I’m overjoyed,happy,0.11877975413814065,0
This is lovely,happy,0.2348690062520866,0
This made my day,happy,0.05530755622900489,0
I feel like exploding,angry,0.6864790711100565,1
The sadness won’t go away,sadness,0.3195647088334894,0
Everything is steady,neutral,0.25763663158489947,0
I’m feeling blessed,happy,0.17040110063939556,0
Everything is steady,neutral,0.19621381829472817,0
I feel relaxed,happy,0.032906983965988984,0
I feel endangered,fear,0.6609786469511223,1
I’m livid,angry,0.6469078146508015,1
This situation is ridiculous,angry,0.45265903354288606,0
I’m neutral about it,neutral,0.061840966733420294,0
This horrifies me,disgust,0.5634738542752993,1
I feel empty inside,sadness,0.37718518502925735,0
This is the best!,happy,0.13913363296427517,0
Life feels meaningless right now,sadness,0.3764047801814237,0
I don’t care much,neutral,0.2201090673133636,0
I’m so content,happy,0.11192671076175346,0
This is lovely,happy,0.09664909997017301,0
This is heartwarming,happy,0.14601567480915123,0
I’m restless,fear,0.6694712808589327,1
This makes me gag,disgust,0.49131830693938955,0
I’m indifferent,neutral,0.36078626961499594,0
This is disrespectful,angry,0.6292774729923254,1
I feel powerless,fear,0.6757941697675871,1
I feel numb,sadness,0.5872543875088796,1
I’m heartbroken,sadness,0.20337789340008955,0
How dare they?,angry,0.6658046867331635,1
I feel cheerful,happy,0.0,0
Nothing seems to go right,sadness,0.34794389006145576,0
I’m so inspired,happy,0.0,0
I’m so proud,happy,0.004746078113885027,0
This is horrible,disgust,0.675283837017348,1
I feel fantastic,happy,0.10867749439956084,0
I feel betrayed,sadness,0.35002602236525016,0
Things are fine,neutral,0.2898058750120589,0
This fills me with warmth,happy,0.07772268911849269,0
I’m boiling inside,angry,0.70249666737364,1
I’m drained emotionally,sadness,0.14955282644053308,0
This is extraordinary,happy,0.0,0
This is brilliant,happy,0.038251193814718226,0
I’m restless,fear,0.46446472952494267,0
I’m thrilled,happy,0.06450972184645302,0
I’m frozen in fear,fear,0.4313293192234638,0
I feel numb,sadness,0.2541526763208907,0
I’m seething,angry,0.7493308931469936,1
That’s intolerable,disgust,0.6188225647328149,1
This is unacceptable,angry,0.531362681409585,1
I’m relaxed,neutral,0.1864220334806172,0
I feel endangered,fear,0.5975035991873456,1
I keep replaying the past,sadness,0.2533797755116092,0
This makes me laugh,happy,0.25351917804383156,0
I feel vulnerable,fear,0.6802827149410714,1
This makes my skin crawl,disgust,0.4466208987221569,0
I’ve lost my motivation,sadness,0.22210538255858722,0
I feel endangered,fear,0.6641512541949055,1
I’m so proud,happy,0.0,0
I’m having a great day,happy,0.1341606145606585,0
I can’t even look at this,disgust,0.5557761650741128,1
I’m appalled,disgust,0.5081195505058985,1
This made my day,happy,0.03064756779255394,0
This fills me with rage,angry,0.6598277726831495,1
That’s abhorrent,disgust,0.6005171721325724,1
I’m ready to fight,angry,0.7714782424610841,1
This is too much for me,fear,0.5973236447267012,1
It’s pretty standard,neutral,0.36630768577532435,0
I’m fine with this,neutral,0.31489583561123335,0
This is awesome,happy,0.15085677700856412,0
This fills me with rage,angry,0.5964626823561445,1
I find this offensive,disgust,0.5713105853888002,1
I feel unsafe,fear,0.5743264794607975,1
I won’t tolerate this,angry,0.691677763438415,1
I feel relaxed,happy,0.0800354128326227,0
This is alarming,fear,0.587902023945134,1
I feel indifferent,neutral,0.05080260995016414,0
I feel cheated,angry,0.6217609503321516,1
It’s just an ordinary day,neutral,0.23990203982823688,0
This is too much for me,fear,0.6747054306805003,1
I miss those times,sadness,0.20446736966100276,0
I feel dirty inside,disgust,0.5104927767996658,1
I can’t even look at this,disgust,0.4906472199809457,0
I can’t let this go,angry,0.7210951178320562,1
I’m worried,fear,0.5166950639181328,1
I’m so grateful,happy,0.009725269770588671,0
I feel neutral,neutral,0.20106312802476273,0
I feel endangered,fear,0.5509428892260473,1
I’m feeling blessed,happy,0.11488904674362761,0
I don’t care much,neutral,0.09798462052202649,0
I can’t let this go,angry,0.5991452840720043,1
I feel unsafe,fear,0.5678220580197283,1
I feel cheerful,happy,0.34187242031588516,0
I’m so inspired,happy,0.2856546014798021,0
It’s fine as is,neutral,0.13067979688891168,0
I’m worried,fear,0.42889080369760624,0
I’m so inspired,happy,0.1094383320696866,0
I’m drained emotionally,sadness,0.21929768501104105,0
This is fantastic,happy,0.24933229239094282,0
I can’t stand this anymore,angry,0.8234978000002747,1
I’m burning with anger,angry,0.6833154326104547,1
This disgusts me,disgust,0.6882953849253124,1
No one understands me,sadness,0.34984926775198677,0
I feel blissful,happy,0.2467325326509592,0
I’m so excited!,happy,0.09072951641020509,0
I’m panicked,fear,0.6290312833694347,1
This fills me with dread,fear,0.7041515447150566,1
There’s no light ahead,sadness,0.20466289589215195,0
I feel blissful,happy,0.06209093093957012,0
I miss those times,sadness,0.2581955774274522,0
I don’t enjoy life anymore,sadness,0.29233541789107037,0
I feel lucky,happy,0.06836390364273165,0
I’m grossed out,disgust,0.5900513532504463,1
I’m so proud,happy,0.3296138067538892,0
It’s not unusual,neutral,0.0,0
I feel like giving up,sadness,0.30057635942462635,0
This is fantastic,happy,0.0,0
I’m shivering with fear,fear,0.6608595800305195,1
This fills me with joy,happy,0.28810470784395575,0
I’m nervous about this,fear,0.5416977559110463,1
I feel upbeat,happy,0.04246494279529334,0
I feel anxious,fear,0.6925236704534791,1
Everything’s average,neutral,0.005522402362389989,0
I’m at peace,happy,0.2072445222542382,0
I feel motivated,happy,0.22290622906178026,0
I feel numb,sadness,0.28344667305713367,0
This is outrageous,angry,0.6559530154332448,1
I'm feeling really down,sadness,0.21680397568646512,0
This is disrespectful,angry,0.5137546316193854,1
Tears keep falling,sadness,0.22301254697096168,0
I feel endangered,fear,0.5839828551432755,1
I feel blissful,happy,0.19249089936695843,0
My spirit feels broken,sadness,0.31797195783129106,0
I’m delighted,happy,0.10525346474669676,0
I’m full of joy,happy,0.2682593927736032,0
I’m delighted,happy,0.12622320979179322,0
It’s hard to get out of bed,sadness,0.24984084968121245,0
It’s too much to handle,sadness,0.30328226627722793,0
It’s balanced,neutral,0.03514829798436003,0
It’s average,neutral,0.21033999949132315,0
I’m ecstatic,happy,0.2125011877781147,0
Why does this always happen to me?,sadness,0.11260350695219185,0
I’ve lost my motivation,sadness,0.1037531304818087,0
I feel betrayed,angry,0.7729626146844706,1
I find this offensive,disgust,0.5422057267410672,1
This is a dream come true,happy,0.11208696174534095,0
This turns my stomach,disgust,0.6745840955988244,1
I’m so inspired,happy,0.0,0
I’m seething,angry,0.7655025485461799,1
I don’t want to talk to anyone,sadness,0.3187870231055817,0
I can’t stand this anymore,angry,0.7106810258470226,1
I’m so proud,happy,0.11903010618920237,0
I feel relaxed,happy,0.062358739840406456,0
It’s modest,neutral,0.2424764922631053,0
I feel lucky,happy,0.23493774252364688,0
